"State","Abbr","City","Beer_Name","Beer_ID","ABV","IBU","Brewery_id","Brewery_Name","Style","Ale_Style","Ounces"
"Virginia","VA","Nellysford","Wild Wolf Wee Heavy Scottish Style Ale",1318,0.057,45,182,"Wild Wolf Brewing Company","Scotch Ale / Wee Heavy","Ale",12
"Virginia","VA","Afton","Steel Wheels ESB",1546,0.065,45,383,"Blue Mountain Brewery","Extra Special / Strong Bitter (ESB)","other beer",12
"Virginia","VA","Ashburn","Rhino Chasers Pilsner",1308,0.056,42,431,"Lost Rhino Brewing Company","Czech Pilsener","other beer",12
"Virginia","VA","Nellysford","Wild Wolf American Pilsner",1195,0.045,40,182,"Wild Wolf Brewing Company","American Pilsner","other beer",12
"Virginia","VA","Crozet","Northern Lights India Pale Ale",1205,0.065,40,384,"Starr Hill Brewery","American IPA","IPA",16
"Virginia","VA","Arrington","Kölsch 151",1408,0.049,35,415,"Blue Mountain Brewery","Kölsch","other beer",12
"Virginia","VA","Hardy","Dam Lager",1207,0.045,33,456,"Sunken City Brewing Company","American Amber / Red Lager","other beer",12
"Virginia","VA","Troutville","Flying Mouse 8",2567,0.04,30,51,"Flying Mouse Brewery","American Porter","other beer",12
"Virginia","VA","Lexington","Striped Bass Pale Ale",1201,0.052,26,238,"Devil's Backbone Brewing Company","American Pale Ale (APA)","Ale",12
"Virginia","VA","Afton","Full Nelson Pale Ale (2010)",119,0.059,25,383,"Blue Mountain Brewery","American Pale Ale (APA)","Ale",12
"Virginia","VA","Ashland","Main St. Virginia Ale",2377,0.05,24,123,"Center of the Universe Brewing C...","Altbier","other beer",12
"Virginia","VA","Charlottesville","Missile IPA",1933,0.07,22,237,"Champion Brewing Company","American IPA","IPA",12
"Virginia","VA","Roanoke","Track 1 Amber Lager",1330,0.045,22,428,"Roanoke Railhouse Brewery","American Amber / Red Lager","other beer",16
"Virginia","VA","Afton","Blue Mountain Classic Lager",1545,0.053,22,383,"Blue Mountain Brewery","Euro Pale Lager","other beer",12
"Virginia","VA","Richmond","Hardywood Cream Ale",1331,0.044,21,344,"Hardywood Park Craft Brewery","Cream Ale","Ale",12
"Virginia","VA","Crozet","Festie",369,0.048,20,384,"Starr Hill Brewery","Märzen / Oktoberfest","other beer",12
"Virginia","VA","Abingdon","Troopers Alley IPA",1676,0.059,20,345,"Wolf Hills Brewing Company","American IPA","IPA",12
"Virginia","VA","Ashland","Ray Ray’s Pale Ale",1247,0.052,18,123,"Center of the Universe Brewing C...","American Pale Ale (APA)","Ale",12
"Virginia","VA","Ashland","Chin Music Amber Lager",1839,0.045,16,123,"Center of the Universe Brewing C...","American Amber / Red Lager","other beer",12
"Virginia","VA","Charlottesville","Hydraulion Red",1913,0.053,12,274,"Three Notch'd Brewing Company","Irish Red Ale","Ale",12
"Vermont","VT","Waterbury","Petit Mutant",1916,0.06,50,273,"The Alchemist","American Wild Ale","Ale",16
"Vermont","VT","Waterbury","The Crusher",1915,0.096,120,273,"The Alchemist","American Double / Imperial IPA","IPA",16
"Vermont","VT","Bridgewater Corners","Long Trail Ale (1)",573,0.046,120,269,"Long Trail Brewing Company","Altbier","other beer",12
"Vermont","VT","Shelburne","Second Fiddle",1929,0.082,80,173,"Fiddlehead Brewing Company","American Double / Imperial IPA","IPA",16
"Vermont","VT","Waterbury","Beelzebub",1914,0.08,55,273,"The Alchemist","American Double / Imperial Stout","other beer",16
"Vermont","VT","East Fairfield","Mosaic Single Hop IPA",2582,0.055,45,42,"Lost Nation Brewing","American IPA","IPA",16
"Vermont","VT","Burlington","Just IPA",1749,0.046,45,329,"The Just Beer Project","American IPA","IPA",12
"Vermont","VT","East Fairfield","Lost Galaxy",2581,0.045,42,42,"Lost Nation Brewing","American IPA","IPA",16
"Vermont","VT","South Burlington","Elder Betty",1113,0.055,33,304,"Magic Hat Brewing Company","Hefeweizen","other beer",12
"Vermont","VT","South Burlington","#9",1813,0.051,30,304,"Magic Hat Brewing Company","Fruit / Vegetable Beer","other beer",16
"Vermont","VT","Waterbury","Heady Topper",1111,0.08,30,273,"The Alchemist","American Double / Imperial IPA","IPA",16
"Vermont","VT","South Burlington","#9",360,0.051,30,304,"Magic Hat Brewing Company","Fruit / Vegetable Beer","other beer",12
"Vermont","VT","Waterbury","Overgrown American Pale Ale",1946,0.055,20,262,"Otter Creek Brewing","American Pale Ale (APA)","Ale",12
"Vermont","VT","Bridgewater Corners","Blackbeary Wheat",574,0.04,20,269,"Long Trail Brewing Company","Fruit / Vegetable Beer","other beer",12
"Vermont","VT","Shelburne","Hyzer Flip",2027,0.082,20,173,"Fiddlehead Brewing Company","American Double / Imperial IPA","IPA",16
"Vermont","VT","Bridgewater Corners","Double Bag",1090,0.072,13,269,"Long Trail Brewing Company","Altbier","other beer",16
"Vermont","VT","Bridgewater Corners","Long Trail IPA",1926,0.059,8,269,"Long Trail Brewing Company","English India Pale Ale (IPA)","IPA",12
"Vermont","VT","Waterbury","Heady Topper",379,0.08,8,273,"The Alchemist","American Double / Imperial IPA","IPA",16
"Washington","WA","Seattle","Fremont Summer Ale",875,0.065,33,461,"Fremont Brewing Company","American Pale Ale (APA)","Ale",12
"Washington","WA","Gig Harbor","British Pale Ale",48,0.054,29,482,"7 Seas Brewing Company","English Pale Ale","Ale",16
"Washington","WA","Washougal","Damnesia",1473,0.062,83,402,"Amnesia Brewing Company","American IPA","IPA",16
"Washington","WA","Pacific","Hoppy Bitch IPA",1227,0.063,82,451,"Northwest Brewing Company","American IPA","IPA",16
"Washington","WA","Seattle","Immersion Amber",1660,0.052,80,191,"Two Beers Brewing Company","American Amber / Red Ale","Ale",12
"Washington","WA","Bellingham","Aslan IPA",1639,0.077,80,354,"Aslan Brewing Company","American IPA","IPA",16
"Washington","WA","Seattle","Day Hike Session",2235,0.041,75,191,"Two Beers Brewing Company","American IPA","IPA",12
"Washington","WA","Gig Harbor","Rude Parrot IPA",972,0.059,72,482,"7 Seas Brewing Company","American IPA","IPA",16
"Washington","WA","Woodinville","Copper Hook (2011)",339,0.058,70,488,"Redhook Brewery","American Amber / Red Ale","Ale",12
"Washington","WA","Kent","Maylani's Coconut Stout",1594,0.053,70,368,"Airways Brewing Company","American Stout","other beer",16
"Washington","WA","Seattle","77 Fremont Select Spring Session IPA",1174,0.04,70,461,"Fremont Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Evo IPA",1659,0.062,70,191,"Two Beers Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Hilliard's Amber Ale",497,0.055,67,363,"Hilliard's Beer","American Amber / Red Ale","Ale",16
"Washington","WA","Gig Harbor","Ballz Deep Double IPA",47,0.084,60,482,"7 Seas Brewing Company","American Double / Imperial IPA","IPA",16
"Washington","WA","Bellingham","Aslan Amber",1638,0.077,60,354,"Aslan Brewing Company","American Amber / Red Ale","Ale",16
"Washington","WA","Seattle","Abominable Ale",994,0.08,48,461,"Fremont Brewing Company","English Strong Ale","Ale",12
"Washington","WA","Seattle","Oak Aged Cider",1503,0.065,48,395,"Schilling & Company","Cider","other beer",12
"Washington","WA","Tacoma","Underachiever",1039,0.05,45,474,"Engine House 9","American Adjunct Lager","other beer",16
"Washington","WA","Seattle","Panorama Wheat Ale",451,0.046,44,191,"Two Beers Brewing Company","American Pale Wheat Ale","Ale",12
"Washington","WA","Woodinville","Filthy Hoppin' IPA",1795,0.065,44,312,"Dirty Bucket Brewing Company","American IPA","IPA",16
"Washington","WA","Seattle","The 12th Can™",1615,0.045,43,363,"Hilliard's Beer","American Pale Ale (APA)","Ale",16
"Washington","WA","Airway Heights","Clem's Gold",1530,0.053,42,391,"Orlison Brewing Company","American Pale Lager","other beer",16
"Washington","WA","Seattle","Hilliard's Blonde",724,0.049,41,363,"Hilliard's Beer","American Blonde Ale","Ale",16
"Washington","WA","Yakima","Field 41 Pale Ale",965,0.044,38,484,"Bale Breaker Brewing Company","American Pale Ale (APA)","Ale",12
"Washington","WA","Seattle","Ginger Cider",1466,0.065,36,395,"Schilling & Company","Cider","other beer",12
"Washington","WA","Seattle","Churchkey Pilsner Style Beer",567,0.049,35,527,"Churchkey Can Company","American Pilsner","other beer",12
"Washington","WA","Seattle","Dry Cider",1416,0.065,35,412,"Seattle Cider Company","Cider","other beer",16
"Washington","WA","Yakima","Topcutter India Pale Ale",966,0.068,35,484,"Bale Breaker Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Hale's Pale American Ale",1440,0.047,34,291,"Hale's Ales","American Pale Ale (APA)","Ale",12
"Washington","WA","Seattle","Hilliard's Saison",496,0.066,33,363,"Hilliard's Beer","Saison / Farmhouse Ale","Ale",16
"Washington","WA","Seattle","SoDo Brown Ale",519,0.054,32,191,"Two Beers Brewing Company","American Brown Ale","Ale",12
"Washington","WA","Airway Heights","Orlison India Pale Lager",1528,0.067,31,391,"Orlison Brewing Company","American Pale Lager","other beer",16
"Washington","WA","Seattle","Haywire Hefeweizen (2010)",82,0.052,30,545,"Pyramid Breweries","Hefeweizen","other beer",16
"Washington","WA","Seattle","Trailhead ISA",1661,0.048,30,191,"Two Beers Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Dottie Seattle Lager",673,0.049,30,517,"Emerald City Beer Company","American Amber / Red Lager","other beer",16
"Washington","WA","Seattle","Hilliard's Pils",889,0.055,30,363,"Hilliard's Beer","Czech Pilsener","other beer",16
"Washington","WA","Seattle","Pyramid Hefeweizen (2011)",399,0.052,29,545,"Pyramid Breweries","Hefeweizen","other beer",12
"Washington","WA","Airway Heights","Lizzy's Red",1529,0.055,27,391,"Orlison Brewing Company","American Amber / Red Lager","other beer",16
"Washington","WA","Bellingham","Aslan Kölsch",1640,0.048,27,354,"Aslan Brewing Company","Kölsch","other beer",16
"Washington","WA","Bellingham","Bellingham Beer Week 2013 Collaboration",1637,0.08,27,355,"Kulshan Brewery","Belgian Strong Dark Ale","Ale",16
"Washington","WA","Seattle","Evolutionary IPA (2012)",1173,0.062,25,191,"Two Beers Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Harvest Ale",901,0.065,20,461,"Fremont Brewing Company","Saison / Farmhouse Ale","Ale",12
"Washington","WA","Airway Heights","Havanüther",1526,0.041,20,391,"Orlison Brewing Company","Light Lager","other beer",16
"Washington","WA","Seattle","Evolutionary IPA (2011)",505,0.062,18,191,"Two Beers Brewing Company","American IPA","IPA",12
"Washington","WA","Seattle","Interurban IPA",857,0.065,18,461,"Fremont Brewing Company","American IPA","IPA",12
"Wisconsin","WI","Milwaukee","Watermelon Wheat",2385,0.056,25,121,"Horny Goat Brew Pub","American Pale Wheat Ale","Ale",12
"Wisconsin","WI","Stevens Point","Point Amber Classic",139,0.047,52,132,"Stevens Point Brewery","American Amber / Red Lager","other beer",12
"Wisconsin","WI","Milwaukee","Hop Freak",1884,0.087,80,285,"Milwaukee Brewing Company","American Double / Imperial IPA","IPA",16
"Wisconsin","WI","Middleton","Wisconsin Amber (1998)",840,0.052,80,193,"Capital Brewery","Vienna Lager","other beer",12
"Wisconsin","WI","Stevens Point","Point Special",2228,0.047,70,132,"Stevens Point Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Monroe","Mountain Crest",2278,0.055,64,135,"Minhas Craft Brewery","American Pale Lager","other beer",12
"Wisconsin","WI","Stevens Point","Casper White Stout",1523,0.06,60,33,"James Page Brewing Company","American Blonde Ale","Ale",12
"Wisconsin","WI","Menominie","Hips Don't Lie",1204,0.062,55,457,"Lucette Brewing Company","Hefeweizen","other beer",16
"Wisconsin","WI","Stevens Point","Point Nude Beach Summer Wheat",816,0.05,51,132,"Stevens Point Brewery","American Pale Wheat Ale","Ale",12
"Wisconsin","WI","Monroe","Mountain Creek (2013)",2277,0.055,50,135,"Minhas Craft Brewery","American Pale Lager","other beer",12
"Wisconsin","WI","Middleton","Wisconsin Amber (2013)",63,0.052,38,193,"Capital Brewery","Vienna Lager","other beer",12
"Wisconsin","WI","Menominie","The Farmer's Daughter",700,0.048,33,457,"Lucette Brewing Company","American Blonde Ale","Ale",16
"Wisconsin","WI","Stevens Point","A Capella Gluten Free Pale Ale",1524,0.055,33,33,"James Page Brewing Company","American Pale Ale (APA)","Ale",12
"Wisconsin","WI","Stevens Point","First Press",1342,0.05,32,426,"Ciderboys","Cider","other beer",12
"Wisconsin","WI","Milwaukee","Flaming Damsel Lager (2010)",172,0.048,31,285,"Milwaukee Brewing Company","Vienna Lager","other beer",16
"Wisconsin","WI","Monroe","Boxer",2276,0.05,29,135,"Minhas Craft Brewery","American Adjunct Lager","other beer",24
"Wisconsin","WI","Monroe","Clear Creek Ice",2281,0.062,28,135,"Minhas Craft Brewery","American Pale Lager","other beer",16
"Wisconsin","WI","Stevens Point","Onyx Black Ale",2151,0.052,24,132,"Stevens Point Brewery","American Black Ale","Ale",12
"Wisconsin","WI","Milwaukee","Louie’s Demise Immort-Ale (2010)",171,0.051,24,285,"Milwaukee Brewing Company","American Amber / Red Ale","Ale",16
"Wisconsin","WI","Stevens Point","Point Oktoberfest",456,0.057,22,132,"Stevens Point Brewery","Märzen / Oktoberfest","other beer",12
"Wisconsin","WI","Middleton","Ghost Ship White IPA",1954,0.056,22,193,"Capital Brewery","American IPA","IPA",12
"Wisconsin","WI","Middleton","Lake House",1910,0.046,20,193,"Capital Brewery","Munich Helles Lager","other beer",16
"Wisconsin","WI","Stevens Point","Drop Dead Blonde",684,0.035,18,132,"Stevens Point Brewery","American Blonde Ale","Ale",12
"Wisconsin","WI","Glendale","Special Amber",445,0.05,18,499,"Sprecher Brewing Company","Vienna Lager","other beer",12
"Wisconsin","WI","Monroe","Boxer Ice",2274,0.055,18,135,"Minhas Craft Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Stevens Point","Point Special",2365,0.047,17,132,"Stevens Point Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Monroe","Huber Bock (2014)",2359,0.054,15,135,"Minhas Craft Brewery","Bock","other beer",16
"Wisconsin","WI","Stevens Point","Point Special Lager",2115,0.047,15,132,"Stevens Point Brewery","American Adjunct Lager","other beer",16
"Wisconsin","WI","Stevens Point","Point Special (Current)",2366,0.047,15,132,"Stevens Point Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Verona","#003 Brown & Robust Porter",2147,0.052,14,212,"Wisconsin Brewing Company","American Porter","other beer",12
"Wisconsin","WI","Monroe","Boxer",2273,0.05,13,135,"Minhas Craft Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Stevens Point","Point Nude Beach Summer Wheat (2011)",772,0.05,9,132,"Stevens Point Brewery","American Pale Wheat Ale","Ale",12
"Wisconsin","WI","Milwaukee","Louie's Demise Amber Ale",1272,0.051,9,285,"Milwaukee Brewing Company","American Amber / Red Ale","Ale",16
"Wisconsin","WI","Monroe","Clear Creek Ice",2280,0.062,9,135,"Minhas Craft Brewery","American Pale Lager","other beer",12
"Wisconsin","WI","Stevens Point","2012 Black Ale",357,0.054,9,132,"Stevens Point Brewery","American Brown Ale","Ale",12
"Wisconsin","WI","Stevens Point","Point Special Lager",138,0.047,9,132,"Stevens Point Brewery","American Adjunct Lager","other beer",12
"Wisconsin","WI","Glendale","Special Amber",855,0.05,9,499,"Sprecher Brewing Company","Vienna Lager","other beer",12
"Wisconsin","WI","Milwaukee","Laka Laka Pineapple",2384,0.051,9,121,"Horny Goat Brew Pub","Hefeweizen","other beer",12
"Wisconsin","WI","Green Bay","White Cap White IPA",1652,0.042,9,350,"Hinterland Brewery","American White IPA","IPA",16
"Wisconsin","WI","Stevens Point","Healani",2480,0.045,7,33,"James Page Brewing Company","Hefeweizen","other beer",12
"Wisconsin","WI","Middleton","Lake House",2225,0.046,7,193,"Capital Brewery","Munich Helles Lager","other beer",12
"Wisconsin","WI","Eau Claire","Walter's Premium Pilsener Beer",541,0.045,7,530,"Northwoods Brewpub","German Pilsener","other beer",12
"Wisconsin","WI","Monroe","Huber",2282,0.05,7,135,"Minhas Craft Brewery","American Pale Lager","other beer",12
"West Virginia","WV","Lewisburg","Wild Trail Pale Ale",2314,0.057,71,157,"Greenbrier Valley Brewing Company","American Pale Ale (APA)","Ale",12
"West Virginia","WV","Lewisburg","Mothman Black IPA",2313,0.067,44,157,"Greenbrier Valley Brewing Company","American Black Ale","Ale",12
"Wyoming","WY","Jackson","Snake River Lager",406,0.05,38,192,"Snake River Brewing Company","Vienna Lager","other beer",12
"Wyoming","WY","Pinedale","Wind River Blonde Ale",323,0.05,15,551,"Wind River Brewing Company","American Blonde Ale","Ale",16
"Wyoming","WY","Sheridan","Indian Paintbrush IPA",1199,0.07,90,458,"The Black Tooth Brewing Company","American IPA","IPA",12
"Wyoming","WY","Sheridan","Wagon Box Wheat Beer",1197,0.059,75,458,"The Black Tooth Brewing Company","American Pale Wheat Ale","Ale",12
"Wyoming","WY","Jackson","Snow King Pale Ale",1606,0.06,60,192,"Snake River Brewing Company","American Pale Ale (APA)","Ale",12
"Wyoming","WY","Sheridan","Bomber Mountain Amber Ale",2484,0.046,55,80,"Black Tooth Brewing Company","American Amber / Red Ale","Ale",12
"Wyoming","WY","Jackson","Pako’s EyePA",393,0.068,36,192,"Snake River Brewing Company","American IPA","IPA",12
"Wyoming","WY","Jackson","Zonker Stout",617,0.054,32,192,"Snake River Brewing Company","Foreign / Export Stout","other beer",12
"Wyoming","WY","Sheridan","Saddle Bronc Brown Ale",2485,0.048,22,80,"Black Tooth Brewing Company","American Brown Ale","Ale",12
"Wyoming","WY","Sheridan","Saddle Bronc Brown Ale (2013)",1198,0.048,20,458,"The Black Tooth Brewing Company","English Brown Ale","Ale",12
"Wyoming","WY","Jackson","OB-1 Organic Ale",407,0.05,20,192,"Snake River Brewing Company","English Brown Ale","Ale",12
"Wyoming","WY","Pinedale","Wyoming Pale Ale",324,0.072,18,551,"Wind River Brewing Company","American Pale Ale (APA)","Ale",16
"Wyoming","WY","Sheridan","Bomber Mountain Amber Ale (2013)",1200,0.046,16,458,"The Black Tooth Brewing Company","American Amber / Red Ale","Ale",12
"Wyoming","WY","Jackson","Snake River Pale Ale",402,0.052,16,192,"Snake River Brewing Company","American Pale Ale (APA)","Ale",12
"Wyoming","WY","Jackson","Monarch Pilsner",2234,0.05,15,192,"Snake River Brewing Company","American Pilsner","other beer",12
